#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.45000000000000017764 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.25148637571349469200 0.04383623040506469393 1.00000000000004463097 -1.25544511282940729480 0.85810930641260108054 0.28813337354343609986 -1.18260227776336579453 0.85745389012043871091
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.50000000000000000000 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.25822913288922100250 0.04349630296088975029 0.99999999999991096011 -1.27953928996575339028 0.85441034191872988757 0.29397902667531378151 -1.20659895951469353648 0.85374947623570263122
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.54999999999999982236 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.26498766570967074996 0.04314525172777534251 1.00000000000095878860 -1.30361519381740742496 0.85063161810994547540 0.29982243577778389110 -1.23058647534670373425 0.84996631067015815386
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.60000000000000008882 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.27176170725440895737 0.04278287068162728302 0.99999999999995237143 -1.32767182310814879642 0.84677279986327214090 0.30566353562943965327 -1.25456455861187299305 0.84610413060877298630
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
2.64999999999999991118 0.10000000000000000555 4.00000000000000000000 216.00000000000000000000 0.27855096565657844199 0.04240895584028984977 0.99999999999973243625 -1.35170815200264948786 0.84283354471047933210 0.31150225954849269927 -1.27853293646133425732 0.84216266488142710323
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
