#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.09186220169067382812 0.10000000149011611938 3.11914062500000000000 116.00000000000000000000 0.75172722339630126953 0.00591877149417996407 1.00002455711364746094 -2.29893302917480468750 -0.23032860457897186279 0.72166234254837036133 -2.22174954414367675781 -0.20539464056491851807
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03657245635986328125 0.10000000149011611938 3.11547851562500000000 116.00000000000000000000 0.79968935251235961914 0.00923511199653148651 1.00002515316009521484 -2.41803550720214843750 -0.21996718645095825195 0.76019924879074096680 -2.34039330482482910156 -0.19937293231487274170
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03914403915405273438 0.10000000149011611938 3.11401367187500000000 116.00000000000000000000 0.79864412546157836914 0.00907444208860397339 1.00002479553222656250 -2.41241860389709472656 -0.22045284509658813477 0.75841408967971801758 -2.33489727973937988281 -0.19973352551460266113
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.06100273132324218750 0.10000000149011611938 3.13818359375000000000 116.00000000000000000000 0.76359730958938598633 0.00828929524868726730 1.00002372264862060547 -2.36511206626892089844 -0.22567111253738403320 0.74310773611068725586 -2.28777885437011718750 -0.20248551666736602783
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.06035947799682617188 0.10000000149011611938 3.13708496093750000000 116.00000000000000000000 0.76487338542938232422 0.00841306801885366440 1.00002312660217285156 -2.36660647392272949219 -0.22554615139961242676 0.74356359243392944336 -2.28917956352233886719 -0.20241560041904449463
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05843114852905273438 0.10000000149011611938 3.13378906250000000000 116.00000000000000000000 0.76893806457519531250 0.00840116385370492935 1.00002360343933105469 -2.37103819847106933594 -0.22515007853507995605 0.74491614103317260742 -2.29335093498229980469 -0.20219247043132781982
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05778789520263671875 0.10000000149011611938 3.13269042968750000000 116.00000000000000000000 0.77020549774169921875 0.00852412544190883636 1.00002562999725341797 -2.37249827384948730469 -0.22501187026500701904 0.74537217617034912109 -2.29474568367004394531 -0.20212067663669586182
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05907392501831054688 0.10000000149011611938 3.13195800781250000000 116.00000000000000000000 0.76980996131896972656 0.00824411120265722275 1.00002384185791015625 -2.36974525451660156250 -0.22523450851440429688 0.74447000026702880859 -2.29197382926940917969 -0.20226335525512695312
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05843114852905273438 0.10000000149011611938 3.13085937500000000000 116.00000000000000000000 0.77107346057891845703 0.00836651027202606201 1.00002372264862060547 -2.37119364738464355469 -0.22509266436100006104 0.74492591619491577148 -2.29337382316589355469 -0.20219247043132781982
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05714511871337890625 0.10000000149011611938 3.13159179687500000000 116.00000000000000000000 0.77147090435028076172 0.00864659249782562256 1.00002360343933105469 -2.37394857406616210938 -0.22487083077430725098 0.74582672119140625000 -2.29615330696105957031 -0.20204880833625793457
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.07161045074462890625 0.10000000149011611938 3.14166259765625000000 116.00000000000000000000 0.75215637683868408203 0.00777575839310884476 1.00002431869506835938 -2.34158182144165039062 -0.22747249901294708252 0.73569911718368530273 -2.26497006416320800781 -0.20361478626728057861
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.06485986709594726562 0.10000000149011611938 3.11474609375000000000 116.00000000000000000000 0.77723538875579833984 0.00773679977282881737 1.00002443790435791016 -2.35719585418701171875 -0.22572079300880432129 0.74049168825149536133 -2.27971363067626953125 -0.20290835201740264893
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.06871747970581054688 0.10000000149011611938 3.11694335937500000000 116.00000000000000000000 0.77265590429306030273 0.00733150681480765343 1.00002372264862060547 -2.34895086288452148438 -0.22651405632495880127 0.73778355121612548828 -2.27138805389404296875 -0.20331056416034698486
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.02885723114013671875 0.10000000149011611938 3.08911132812500000000 116.00000000000000000000 0.82270014286041259766 0.00880343746393918991 1.00002431869506835938 -2.43002033233642578125 -0.21602955460548400879 0.76561218500137329102 -2.35706830024719238281 -0.19822321832180023193
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.02628564834594726562 0.10000000149011611938 3.08764648437500000000 116.00000000000000000000 0.82553160190582275391 0.00890071690082550049 1.00002336502075195312 -2.43506407737731933594 -0.21525245904922485352 0.76739865541458129883 -2.36256623268127441406 -0.19782938063144683838
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.00957012176513671875 0.10000000149011611938 3.05761718750000000000 116.00000000000000000000 0.85299968719482421875 0.00878398492932319641 1.00002384185791015625 -2.45908737182617187500 -0.20732061564922332764 0.77900034189224243164 -2.39828205108642578125 -0.19505365192890167236
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05585956573486328125 0.10000000149011611938 3.13012695312500000000 116.00000000000000000000 0.77358531951904296875 0.00870820786803960800 1.00002288818359375000 -2.37680029869079589844 -0.22459381818771362305 0.74672859907150268555 -2.29893040657043457031 -0.20189733803272247314
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04926967620849609375 0.10000000149011611938 3.12985229492187500000 116.00000000000000000000 0.77919113636016845703 0.00902938935905694962 1.00002443790435791016 -2.39107799530029296875 -0.22330278158187866211 0.75132411718368530273 -2.31307387351989746094 -0.20108796656131744385
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04830503463745117188 0.10000000149011611938 3.13113403320312500000 116.00000000000000000000 0.77907502651214599609 0.00905286055058240891 1.00002372264862060547 -2.39312243461608886719 -0.22314581274986267090 0.75199162960052490234 -2.31513023376464843750 -0.20096412301063537598
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04380512237548828125 0.10000000149011611938 3.12930297851562500000 116.00000000000000000000 0.78409147262573242188 0.00919250119477510452 1.00002455711364746094 -2.40289545059204101562 -0.22217160463333129883 0.75512969493865966797 -2.32479143142700195312 -0.20037454366683959961
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05449342727661132812 0.10000000149011611938 3.13072204589843750000 116.00000000000000000000 0.77441430091857910156 0.00857151113450527191 1.00002336502075195312 -2.37973856925964355469 -0.22434568405151367188 0.74767267704010009766 -2.30183339118957519531 -0.20172742009162902832
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05457353591918945312 0.10000000149011611938 3.13012695312500000000 116.00000000000000000000 0.77463507652282714844 0.00878710113465785980 1.00002348423004150391 -2.37958884239196777344 -0.22434958815574645996 0.74762618541717529297 -2.30168795585632324219 -0.20174358785152435303
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05296611785888671875 0.10000000149011611938 3.13031005859375000000 116.00000000000000000000 0.77602595090866088867 0.00855082832276821136 1.00002408027648925781 -2.38305974006652832031 -0.22403918206691741943 0.74873578548431396484 -2.30510759353637695312 -0.20153933763504028320
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05135917663574218750 0.10000000149011611938 3.13342285156250000000 116.00000000000000000000 0.77503931522369384766 0.00873105227947235107 1.00002479553222656250 -2.38640642166137695312 -0.22380177676677703857 0.74984878301620483398 -2.30853080749511718750 -0.20134355127811431885
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05200195312500000000 0.10000000149011611938 3.13452148437500000000 116.00000000000000000000 0.77352887392044067383 0.00899417698383331299 1.00002408027648925781 -2.38494849205017089844 -0.22395184636116027832 0.74940675497055053711 -2.30716824531555175781 -0.20143152773380279541
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.01471376419067382812 0.10000000149011611938 3.20117187500000000000 116.00000000000000000000 0.75294625759124755859 0.01264587324112653732 1.00002491474151611328 -2.44946217536926269531 -0.21465261280536651611 0.77515119314193725586 -2.38643121719360351562 -0.19604016840457916260
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.00442695617675781250 0.10000000149011611938 3.23046875000000000000 116.00000000000000000000 0.74085432291030883789 0.01378235220909118652 1.00002467632293701172 -2.45769357681274414062 -0.20991331338882446289 0.78217548131942749023 -2.40803909301757812500 -0.19426348805427551270
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04894828796386718750 0.10000000149011611938 3.14816284179687500000 116.00000000000000000000 0.76582390069961547852 0.00943434517830610275 1.00002443790435791016 -2.39018392562866210938 -0.22347208857536315918 0.75149828195571899414 -2.31361317634582519531 -0.20105381309986114502
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05746650695800781250 0.10000000149011611938 3.14495849609375000000 116.00000000000000000000 0.76131206750869750977 0.00881856586784124374 1.00002491474151611328 -2.37205147743225097656 -0.22505261003971099854 0.74556308984756469727 -2.29533624649047851562 -0.20208796858787536621
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04589414596557617188 0.10000000149011611938 3.15594482421875000000 116.00000000000000000000 0.76237857341766357422 0.00979701615869998932 1.00002408027648925781 -2.39553475379943847656 -0.22281615436077117920 0.75360870361328125000 -2.32010531425476074219 -0.20066489279270172119
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04412651062011718750 0.10000000149011611938 3.15786743164062500000 116.00000000000000000000 0.76228106021881103516 0.01003101654350757599 1.00002408027648925781 -2.39900422096252441406 -0.22244581580162048340 0.75483649969100952148 -2.32389354705810546875 -0.20043607056140899658
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04525136947631835938 0.10000000149011611938 3.15557861328125000000 116.00000000000000000000 0.76323986053466796875 0.00973576959222555161 1.00002479553222656250 -2.39702224731445312500 -0.22270226478576660156 0.75405567884445190430 -2.32147932052612304688 -0.20057794451713562012
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04814434051513671875 0.10000000149011611938 3.15136718750000000000 116.00000000000000000000 0.76402682065963745117 0.00958121474832296371 1.00002467632293701172 -2.39143371582031250000 -0.22329872846603393555 0.75205075740814208984 -2.31531405448913574219 -0.20095381140708923340
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05200195312500000000 0.10000000149011611938 3.16235351562500000000 116.00000000000000000000 0.75248497724533081055 0.00962953828275203705 1.00002396106719970703 -2.38080430030822753906 -0.22376950085163116455 0.74933278560638427734 -2.30694174766540527344 -0.20144258439540863037
