#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73671216144267781534 0.00017014911345946399 0.99999999999910815784 -2.99694244485074756668 -0.19087617926013511482 0.86614063384602613116 -2.77481097236389828709 -0.16529035216160650745 0.54905072869831683668 3.83909999999772200141
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73389390465791370932 0.00017647456682730206 0.99999999999910527126 -2.99715529309535355651 -0.19132444743892534911 0.86579530531464643506 -2.77539150783026800084 -0.16535833197814997497 0.52116236011237293546 3.84914999999769857908
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73104721789235960205 0.00018239040918396614 0.99999999999911037829 -2.99724972117047405717 -0.19174993832023104479 0.86544436180202466424 -2.77596926404705302005 -0.16542706547786253934 0.49208933724687592415 3.85919999999767515675
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72817945417084084525 0.00018788574590295899 0.99999999999910782478 -2.99722589806206940466 -0.19215126184839997903 0.86508779241117583769 -2.77654395552895394417 -0.16549648399848776448 0.46192618053572093162 3.86924999999765173442
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72529799473179268343 0.00019295103130094021 0.99999999999910893500 -2.99708429354798022715 -0.19252716674898609495 0.86472560548062449293 -2.77711530096997183392 -0.16556651634941793594 0.43076879502454873405 3.87929999999762831209
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72241022596221393659 0.00019757806357428582 0.99999999999910660353 -2.99682567586234949175 -0.19287653665919265999 0.86435782834890972914 -2.77768302396058341941 -0.16563708919291136867 0.39871404810731392310 3.88934999999760488976
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71952351909135658925 0.00020175997462512009 0.99999999999910893500 -2.99645110849350393423 -0.19319838512125933616 0.86398450707042995234 -2.77824685368555845955 -0.16570812740649829009 0.36585936478884434342 3.89939999999758146743
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71664521255983981707 0.00020549121511546342 0.99999999999910660353 -2.99596194623634781706 -0.19349184977005015607 0.86360570609038067591 -2.77880652560086005565 -0.16577955442484679227 0.33230234223442534081 3.90944999999755804510
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71378259679359146173 0.00020876753509856304 0.99999999999910782478 -2.99535983061134203354 -0.19375618605251107573 0.86322150788567930668 -2.77936178208837603165 -0.16585129256026182043 0.29814038496901046349 3.91949999999753462276
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71094290093305445577 0.00021158596058279414 0.99999999999910493820 -2.99464668474664819087 -0.19399076080166632874 0.86283201257748187718 -2.77991237308750971380 -0.16592326330183090888 0.26347036178495947256 3.92954999999751120043
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70813328091379024176 0.00021394476638721138 0.99999999999910271775 -2.99382470779685982976 -0.19419504595360628785 0.86243733751923623565 -2.78045805670285561817 -0.16599538759396695320 0.22838828522062493143 3.93959999999748777810
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70536080818172042228 0.00021584344565029394 0.99999999999910571535 -2.99289636894407351519 -0.19436861264678748085 0.86203761686231283878 -2.78099859978733343624 -0.16606758609568950114 0.19298901438171700562 3.94964999999746435577
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70263245826855302845 0.00021728267635584073 0.99999999999910416104 -2.99186440099547246163 -0.19451112588446708984 0.86163300109924767511 -2.78153377850018390660 -0.16613977942241908714 0.15736598187714595509 3.95969999999744093344
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69995509846117620611 0.00021826428524309271 0.99999999999910660353 -2.99073179355978835403 -0.19462233987957017201 0.86122365658269106614 -2.78206337883920706844 -0.16621188837232209190 0.12161094570155502048 3.96974999999741751111
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69733547387775784987 0.00021879120947222423 0.99999999999910460513 -2.98950178575522196311 -0.19470209414237360512 0.86080976501645833920 -2.78258719714652169586 -0.16628383413935660107 0.08581376697747522542 3.97979999999739408878
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69478019141179925278 0.00021886745642099603 0.99999999999910504922 -2.98817785837605054411 -0.19475031031997677711 0.86039152291380216475 -2.78310504058693375384 -0.16635553851514617296 0.05006221452439739428 3.98984999999737066645
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69229570121529149240 0.00021849806199266710 0.99999999999910671455 -2.98676372542854062786 -0.19476698975535033931 0.85996914101729282631 -2.78361672759782541320 -0.16642692408168621720 0.01444179720315013141 3.99989999999734724412
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68988827564831789463 0.00021768904781780865 0.99999999999910460513 -2.98526332493874768659 -0.19475221170444728669 0.85954284367463518191 -2.78412208830922658365 -0.16649791439669189841 -0.02096437514885468936 4.00994999999732382179
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68756398590465162002 0.00021644737773172278 0.99999999999910271775 -2.98368080893917619889 -0.19470613213142209941 0.85911286816538467992 -2.78462096493254485097 -0.16656843417316022360 -0.05607570165074091811 4.01999999999730039946
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68532867680605302763 0.00021478091390294193 0.99999999999910116344 -2.98202053255587928859 -0.19462898299298070359 0.85867946397486327736 -2.78511321211624895966 -0.16663840945446650732 -0.09081417106631310687 4.03004999999727697713
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68318794051601772210 0.00021269837297513628 0.99999999999910593740 -2.98028704214499251535 -0.19452107192024947757 0.85824289201351355860 -2.78559869726672371115 -0.16670776778606041790 -0.12510441370367186842 4.04009999999725355480
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68114709013080620981 0.00021020928256348467 0.99999999999910182957 -2.97848506246279676191 -0.19438278220763155479 0.85780342378235274747 -2.78607730083250126896 -0.16677643838458122705 -0.15887372566420610021 4.05014999999723013246
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67921113423984846857 0.00020732393841661048 0.99999999999910438309 -2.97661948289622246833 -0.19421457302009312307 0.85736134048786760697 -2.78654891655017111773 -0.16684435230497668412 -0.19205206732220930776 4.06019999999720671013
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67738475359308214507 0.00020405336251677289 0.99999999999910493820 -2.97469534282651837387 -0.19401697973135356712 0.85691693211244479578 -2.78701345165050495822 -0.16691144260598231308 -0.22457203865905228657 4.07024999999718328780
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67567228096135489857 0.00020040926234520098 0.99999999999910382797 -2.97271781624396780330 -0.19379061430463559446 0.85647049644897921272 -2.78747082702362636297 -0.16697764451409283226 -0.25636883474903249258 4.08029999999715986547
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67407768512889831847 0.00019640399148810372 0.99999999999910460513 -2.97069219577235932306 -0.19353616562481390506 0.85602233811043870748 -2.78792097734249200158 -0.16704289558593124476 -0.28738018523153718853 4.09034999999713644314
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67260455972421040460 0.00019205051170445339 0.99999999999910460513 -2.96862387629413460033 -0.19325439968688828962 0.85557276752668054431 -2.78836385114441753785 -0.16710713586868983227 -0.31754628195076117780 4.10039999999711302081
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67125611729621459389 0.00018736235652196478 0.99999999999910271775 -2.96651833838839706914 -0.19294615954205565633 0.85512209994156584969 -2.78879941087090843510 -0.16717030805808189009 -0.34680969906306052808 4.11044999999708959848
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67003518870168088384 0.00018235359637571781 0.99999999999910182957 -2.96438113180142437386 -0.19261236490089680973 0.85467065442332068592 -2.78922763286660346793 -0.16723235765300967226 -0.37511530978976403983 4.12049999999706617615
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.66894422751702975471 0.00017703880525728820 0.99999999999910471615 -2.96221785916281143969 -0.19225401129490704566 0.85421875290013493665 -2.78964850733860680876 -0.16729323310592800200 -0.40241020364217394700 4.13054999999704275382
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
